                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                                    2482                  2.4518372130535341E-003                  1.5872197148200938E+004                  4.2006370492055183E+000                  7.2251172999999995E+004 
                                    2484                  2.4519681251499513E-003                  1.4827999220498034E+004                  4.1710825545268397E+000                  7.2305808000000005E+004 
                                    2486                  2.4522347650157380E-003                  1.3009248920078908E+004                  4.1142522235960834E+000                  7.2377588000000003E+004 
                                    2488                  2.4523231718034787E-003                  1.2435471120245564E+004                  4.0946622432486697E+000                  7.2482639999999999E+004 
                                    2490                  2.4523423844279328E-003                  1.2310934542150475E+004                  4.0902910221509492E+000                  7.2647451000000001E+004 
                                    2492                  2.4523615970523868E-003                  1.2183424924615787E+004                  4.0857693914802935E+000                  7.2700293999999994E+004 
                                    2494                  2.4524227324759684E-003                  1.1756423471278989E+004                  4.0702752211507782E+000                  7.2830415999999997E+004 
                                    2496                  2.4524738792469744E-003                  1.1389777112942673E+004                  4.0565152254341301E+000                  7.2883611000000004E+004 
                                    2498                  2.4525343067733265E-003                  1.0946145428495407E+004                  4.0392612138022379E+000                  7.3038865999999995E+004 
                                    2500                  2.4525745917908944E-003                  1.0658012232216430E+004                  4.0276762143455986E+000                  7.3092009999999995E+004 
                                    2502                  2.4526350193172465E-003                  1.0248120748700252E+004                  4.0106442338507273E+000                  7.3144995999999999E+004 
                                    2504                  2.4527262850314521E-003                  9.6264911575806491E+003                  3.9834680162427847E+000                  7.3202365999999995E+004 
                                    2506                  2.4527905862232703E-003                  9.1866867970126441E+003                  3.9631589101656277E+000                  7.3260345000000001E+004 
                                    2508                  2.4529007025363594E-003                  8.4776402330874098E+003                  3.9282749824020353E+000                  7.3318229000000007E+004 
                                    2510                  2.4530105265062933E-003                  7.7884968705962701E+003                  3.8914536497399923E+000                  7.3375877999999997E+004 
                                    2512                  2.4531211451833163E-003                  7.1447777527054568E+003                  3.8539887240612334E+000                  7.3433396999999997E+004 
                                    2514                  2.4531545986515978E-003                  6.9535230298462839E+003                  3.8422048973610297E+000                  7.3740311000000002E+004 
                                    2516                  2.4531880521198794E-003                  6.7642088737819777E+003                  3.8302170098261090E+000                  7.3798070999999996E+004 
                                    2518                  2.4532382323223020E-003                  6.4895386303105370E+003                  3.8122138220033452E+000                  7.3860243000000002E+004 
                                    2520                  2.4533223650629655E-003                  6.0595233315510422E+003                  3.7824384620179039E+000                  7.3908941000000006E+004 
                                    2522                  2.4533912869195585E-003                  5.7259221840499413E+003                  3.7578454416130418E+000                  7.3950466000000000E+004 
                                    2524                  2.4535118812697735E-003                  5.1887376818153089E+003                  3.7150617153625354E+000                  7.3998351999999999E+004 
                                    2526                  2.4536216191269025E-003                  4.7450423043731817E+003                  3.6762400887283131E+000                  7.4049092000000004E+004 
                                    2528                  2.4537253047044773E-003                  4.3608629266129610E+003                  3.6395724358705843E+000                  7.4090638000000006E+004 
                                    2530                  2.4538874656690568E-003                  3.8241860005192075E+003                  3.5825390073055865E+000                  7.4134816000000006E+004 
                                    2532                  2.4540271317182740E-003                  3.4143230302271127E+003                  3.5333046074666057E+000                  7.4185217000000004E+004 
                                    2534                  2.4541610663954428E-003                  3.0664910008415268E+003                  3.4866416945116572E+000                  7.4261466000000000E+004 
                                    2536                  2.4542214039847713E-003                  2.9138395963196822E+003                  3.4644656406561318E+000                  7.4321648000000001E+004 
                                    2538                  2.4543119103687646E-003                  2.7018967237568249E+003                  3.4316687447009189E+000                  7.4363339999999997E+004 
                                    2540                  2.4545077308247101E-003                  2.2972744710528164E+003                  3.3612128864194504E+000                  7.4404907000000007E+004 
                                    2542                  2.4547807866626809E-003                  1.8353777349131281E+003                  3.2637254589456246E+000                  7.4452400999999998E+004 
                                    2544                  2.4550318672727483E-003                  1.5050969397150875E+003                  3.1775644727056211E+000                  7.4496638999999996E+004 
                                    2546                  2.4553734556389552E-003                  1.1835229234362732E+003                  3.0731766741159383E+000                  7.4537763000000006E+004 
                                    2548                  2.4557192717192737E-003                  9.5780471350412074E+002                  2.9812769699417037E+000                  7.4578767999999996E+004 
                                    2550                  2.4561824965266175E-003                  7.6397382644543086E+002                  2.8830784800088902E+000                  7.4620104999999996E+004 
                                    2552                  2.4566710612821500E-003                  6.2988833726270275E+002                  2.7992635672174022E+000                  7.4661179000000004E+004 
                                    2554                  2.4573481347630486E-003                  5.0585597384864451E+002                  2.7040268831116352E+000                  7.4702528000000006E+004 
                                    2556                  2.4580691367008267E-003                  4.1543480394857266E+002                  2.6185028776820922E+000                  7.4743834000000003E+004 
                                    2558                  2.4590372831203027E-003                  3.3225616519242448E+002                  2.5214730482579850E+000                  7.4785548999999999E+004 
                                    2560                  2.4600486523452562E-003                  2.7190696407655656E+002                  2.4344203308728569E+000                  7.4830505999999994E+004 
                                    2562                  2.4613657916385348E-003                  2.1807140712786003E+002                  2.3385987259150403E+000                  7.4872573000000004E+004 
                                    2564                  2.4627095581520853E-003                  1.8011556810917426E+002                  2.2555512522515335E+000                  7.4914873000000007E+004 
                                    2566                  2.4644547811535238E-003                  1.4627297566578005E+002                  2.1651640964374148E+000                  7.4957819000000003E+004 
                                    2568                  2.4662244294005589E-003                  1.2239608295864939E+002                  2.0877675193073801E+000                  7.5001248000000007E+004 
                                    2570                  2.4685283100653889E-003                  1.0072529033718173E+002                  2.0031385279011120E+000                  7.5044695999999996E+004 
                                    2572                  2.4708525233559813E-003                  8.5231915917444184E+001                  1.9306022510029841E+000                  7.5087994999999995E+004 
                                    2574                  2.4739090037277662E-003                  7.0988003160635529E+001                  1.8511849599674526E+000                  7.5131410999999993E+004 
                                    2576                  2.4770519318821869E-003                  6.0865131635513485E+001                  1.7843685656204702E+000                  7.5174168000000005E+004 
                                    2578                  2.4813400737948546E-003                  5.1382205689144136E+001                  1.7108127433336644E+000                  7.5219725000000006E+004 
                                    2580                  2.4860154377396785E-003                  4.5151925624676302E+001                  1.6546762766946630E+000                  7.5255888000000006E+004 
                                    2582                  2.4928585893635373E-003                  4.0216278111448034E+001                  1.6044018755482863E+000                  7.5295297000000006E+004 
                                    2584                  2.4985864724630462E-003                  3.7973433828634292E+001                  1.5794798709190696E+000                  7.5337278999999995E+004 
                                    2586                  2.5100997334976103E-003                  3.5682655795066722E+001                  1.5524571706541654E+000                  7.5385346999999994E+004 
                                    2588                  2.5168688372067764E-003                  3.5365390510404488E+001                  1.5485784579953761E+000                  7.5499081999999995E+004 
                                    2590                  2.5236379409159424E-003                  3.5156259049543038E+001                  1.5460026559188664E+000                  7.5544236999999994E+004 
                                    2592                  2.5337915964796912E-003                  3.5322975963873972E+001                  1.5480572857957628E+000                  7.5586115999999995E+004 
                                    2594                  2.5515566331525122E-003                  3.6646604102242271E+001                  1.5640337364672403E+000                  7.5651107000000004E+004 
                                    2596                  2.5589160156598897E-003                  3.6760105769839129E+001                  1.5653767523112281E+000                  7.5693657999999996E+004 
                                    2598                  2.5699550894209555E-003                  3.7607584060662980E+001                  1.5752754349160552E+000                  7.5735873000000007E+004 
                                    2600                  2.5799715354470807E-003                  3.8646187445577596E+001                  1.5871066560029037E+000                  7.5799024000000005E+004 
                                    2602                  2.5888750430258589E-003                  3.9304913999880227E+001                  1.5944468503657514E+000                  7.5841187999999995E+004 
                                    2604                  2.5968881998467588E-003                  4.0192797334634704E+001                  1.6041482332315671E+000                  7.5983436000000002E+004 
                                    2606                  2.5990250416656653E-003                  4.0433213558697638E+001                  1.6067382596454991E+000                  7.6058899999999994E+004 
                                    2608                  2.6004496028782702E-003                  4.0560220783156772E+001                  1.6081003103451443E+000                  7.6104202000000005E+004 
                                    2610                  2.6025864446971767E-003                  4.0658657985246236E+001                  1.6091530398401217E+000                  7.6146611000000004E+004 
                                    2612                  2.6111338119728035E-003                  4.1664776913181640E+001                  1.6197690608134532E+000                  7.6188800000000003E+004 
                                    2614                  2.6213906527035552E-003                  4.3129570206069488E+001                  1.6347751303448292E+000                  7.6347729000000007E+004 
                                    2616                  2.6305078444642236E-003                  4.4156319955161933E+001                  1.6449928715652666E+000                  7.6396233999999997E+004 
                                    2618                  2.6441836321052267E-003                  4.6681529773542223E+001                  1.6691450796210179E+000                  7.6438649000000005E+004 
                                    2620                  2.6532787541601079E-003                  4.8647558606224393E+001                  1.6870610499394210E+000                  7.6514413000000000E+004 
                                    2622                  2.6575721651151212E-003                  4.9489519468704849E+001                  1.6945132369369789E+000                  7.6559929000000004E+004 
                                    2624                  2.6640122815476419E-003                  5.0870662474187100E+001                  1.7064673933618535E+000                  7.6602217000000004E+004 
                                    2626                  2.6747308258893835E-003                  5.4705350264422194E+001                  1.7380298030553005E+000                  7.6795751000000004E+004 
                                    2628                  2.6754297057105937E-003                  5.4958881398639093E+001                  1.7400378847621503E+000                  7.6886316999999995E+004 
                                    2630                  2.6758956255914005E-003                  5.5098325057845159E+001                  1.7411383968700846E+000                  7.6928710999999996E+004 
                                    2632                  2.6765945054126102E-003                  5.5136359947860619E+001                  1.7414380909910077E+000                  7.6964959000000003E+004 
                                    2634                  2.6793900246974518E-003                  5.5098628311907504E+001                  1.7411407871642237E+000                  7.7004256999999998E+004 
                                    2636                  2.6905721018368168E-003                  5.9712389131726773E+001                  1.7760644479355554E+000                  7.7046403999999995E+004 
                                    2638                  2.6988340425734580E-003                  6.6664701557999749E+001                  1.8238959392178862E+000                  7.7125482000000004E+004 
                                    2640                  2.7032513179141397E-003                  7.1719119846829358E+001                  1.8556349511632806E+000                  7.7167740000000005E+004 
                                    2642                  2.7076685932548219E-003                  7.9175691786055580E+001                  1.8985918666452009E+000                  7.7228508000000002E+004 
                                    2644                  2.7103189584592310E-003                  8.8061874582730255E+001                  1.9447879260959167E+000                  7.7334751000000004E+004 
                                    2646                  2.7106723404864853E-003                  8.9439540267097726E+001                  1.9515295582080932E+000                  7.7395148000000001E+004 
                                    2648                  2.7110257225137400E-003                  9.0825103009968672E+001                  1.9582058990933606E+000                  7.7438043999999994E+004 
                                    2650                  2.7120858685955032E-003                  9.4909146386118962E+001                  1.9773080673652608E+000                  7.7480614000000001E+004 
                                    2652                  2.7143167894953680E-003                  1.1538064463608852E+002                  2.0621329610488348E+000                  7.7534570999999996E+004 
                                    2652                  2.7136821659014682E-003                  1.0670356442779953E+002                  2.0281789272545407E+000                  7.7601065000000002E+004 
                                    2654                  2.7140477042953610E-003                  1.1009070051491354E+002                  2.0417506351785617E+000                  7.7643962000000000E+004 
                                    2656                  2.7144132426892538E-003                  1.1421488729612052E+002                  2.0577227155487749E+000                  7.7686997000000003E+004 
                                    2658                  2.7150167140653557E-003                  1.2307383839908888E+002                  2.0901657454868685E+000                  7.7836054999999993E+004 
                                    2660                  2.7156201854414579E-003                  1.3892371836703535E+002                  2.1427763989165358E+000                  7.7909574999999997E+004 
                                    2662                  2.7158464872074958E-003                  1.4996580027128519E+002                  2.1759922294095388E+000                  7.7986005999999994E+004 
                                    2664                  2.7159596380905149E-003                  1.5846165797839254E+002                  2.1999241956212381E+000                  7.8037709000000003E+004 
                                    2666                  2.7160350720125273E-003                  1.6699139585050685E+002                  2.2226940949145808E+000                  7.8081187000000005E+004 
                                    2668                  2.7160633597332821E-003                  1.7146226872073063E+002                  2.2341685658410579E+000                  7.8151914999999994E+004 
                                    2670                  2.7160817540053273E-003                  1.7518939345310287E+002                  2.2435078089997047E+000                  7.8203593999999997E+004 
                                    2672                  2.7160985934232443E-003                  1.7983062225672580E+002                  2.2548636470454073E+000                  7.8258588000000003E+004 
                                    2674                  2.7161122359292116E-003                  1.8529748352630244E+002                  2.2678695213261193E+000                  7.8315690000000002E+004 
                                    2676                  2.7161221650699114E-003                  1.9136817270340040E+002                  2.2818697099891132E+000                  7.8371800000000003E+004 
                                    2678                  2.7161303031395349E-003                  1.9894435172856222E+002                  2.2987316135103568E+000                  7.8430747000000003E+004 
                                    2680                  2.7161460733280112E-003                  2.3520030614031916E+002                  2.3714378826888147E+000                  7.8490423999999999E+004 
                                    2682                  2.7161585842135198E-003                  3.2747473729115478E+002                  2.5151778024095437E+000                  7.8556437999999995E+004 
                                    2684                  2.7161665911802453E-003                  4.6874840659896006E+002                  2.6709398044553372E+000                  7.8617074999999997E+004 
                                    2686                  2.7161717156389499E-003                  6.3581654477110362E+002                  2.8033318246314565E+000                  7.8676138999999996E+004 
                                    2688                  2.7161751125394182E-003                  8.0341886165619439E+002                  2.9049420233342249E+000                  7.8733804000000004E+004 
                                    2690                  2.7161779217090027E-003                  9.9007412866370021E+002                  2.9956677122383235E+000                  7.8791317999999999E+004 
                                    2692                  2.7161803647956324E-003                  1.1957015320439646E+003                  3.0776227857033414E+000                  7.8846577999999994E+004 
                                    2694                  2.7161827304456477E-003                  1.4390909425501677E+003                  3.1580882398015966E+000                  7.8901706000000006E+004 
                                    2696                  2.7161871710617911E-003                  2.0256174344338510E+003                  3.3065574263140736E+000                  7.8954123999999996E+004 
                                    2698                  2.7161907830882165E-003                  2.6365895763356052E+003                  3.4210425307774437E+000                  7.8998604999999996E+004 
                                    2700                  2.7161933755703244E-003                  3.1523762325731186E+003                  3.4986380444709062E+000                  7.9053342000000004E+004 
                                    2702                  2.7161954927110892E-003                  3.6215066577782600E+003                  3.5588892879444942E+000                  7.9127654999999999E+004 
                                    2704                  2.7161976098518540E-003                  4.1320465880012925E+003                  3.6161652094588659E+000                  7.9172370999999999E+004 
                                    2706                  2.7162025835703383E-003                  5.4588484208949385E+003                  3.7371010351590730E+000                  7.9220539999999994E+004 
                                    2708                  2.7162068772310683E-003                  6.7344715792114275E+003                  3.8283035244486334E+000                  7.9265192999999999E+004 
                                    2710                  2.7162119592182201E-003                  8.3082678059518912E+003                  3.9195104869931301E+000                  7.9313014999999999E+004 
                                    2712                  2.7162194339258290E-003                  1.0578136534932935E+004                  4.0244091682780949E+000                  7.9366653999999995E+004 
                                    2714                  2.7162273264983790E-003                  1.2798081692967256E+004                  4.1071448780390147E+000                  7.9416263999999996E+004 
                                    2716                  2.7162391783833082E-003                  1.5598804195781748E+004                  4.1930913066186353E+000                  7.9470135999999999E+004 
                                    2718                  2.7162573850325771E-003                  1.8907282975458773E+004                  4.2766291241097099E+000                  7.9526078999999998E+004 
                                    2720                  2.7162797635553113E-003                  2.2264341350593826E+004                  4.3476098518573751E+000                  7.9580369000000006E+004 
                                    2722                  2.7163214031546853E-003                  2.8221197717315423E+004                  4.4505754414163050E+000                  7.9633066000000006E+004 
                                    2724                  2.7163524099862082E-003                  3.2403806384383599E+004                  4.5105960285596352E+000                  7.9697226999999999E+004 
                                    2726                  2.7163752817934770E-003                  3.4999866799494303E+004                  4.5440663915401416E+000                  7.9768043999999994E+004 
                                    2728                  2.7164011489803938E-003                  3.7072974808327344E+004                  4.5690574360701861E+000                  7.9844786999999997E+004 
                                    2730                  2.7164401695875143E-003                  3.8273368892182378E+004                  4.5828966913044846E+000                  7.9924017999999996E+004 
                                    2732                  2.7165141286352927E-003                  3.6015810917236282E+004                  4.5564931976193366E+000                  8.0013581000000006E+004 
                                    2734                  2.7166508325619488E-003                  2.8863920672726101E+004                  4.4603553222835259E+000                  8.0097566000000006E+004 
                                    2736                  2.7167513501865602E-003                  2.4941584755866006E+004                  4.3969240445259246E+000                  8.0150324999999997E+004 
                                    2738                  2.7168156814663114E-003                  2.3099793698929861E+004                  4.3636081012853714E+000                  8.0196186000000002E+004 
                                    2740                  2.7168568534853520E-003                  2.2140355901172010E+004                  4.3451845977835708E+000                  8.0242322000000000E+004 
                                    2742                  2.7168840732854339E-003                  2.1582849965452991E+004                  4.3341087917160728E+000                  8.0288273000000001E+004 
                                    2744                  2.7169183151093484E-003                  2.0962334037100132E+004                  4.3214396372333699E+000                  8.0334051999999996E+004 
                                    2746                  2.7169753366483541E-003                  2.0076138820590848E+004                  4.3026801900389158E+000                  8.0379456000000006E+004 
                                    2748                  2.7170146667485308E-003                  1.9530907964288621E+004                  4.2907224334934035E+000                  8.0424985000000001E+004 
                                    2750                  2.7171012141602603E-003                  1.8475019444115085E+004                  4.2665849041422321E+000                  8.0470557000000001E+004 
                                    2752                  2.7171784534589043E-003                  1.7628401633806010E+004                  4.2462129366279120E+000                  8.0515967000000004E+004 
                                    2754                  2.7172254590964117E-003                  1.7144665746600367E+004                  4.2341290225030432E+000                  8.0597869999999995E+004 
                                    2756                  2.7172283969487559E-003                  1.7115020604365491E+004                  4.2333774263109882E+000                  8.0713759999999995E+004 
                                    2758                  2.7172291314118417E-003                  1.7107625090489688E+004                  4.2331897242294056E+000                  8.0794357999999993E+004 
                                    2760                  2.7172298658749280E-003                  1.7100227244220339E+004                  4.2330018817521058E+000                  8.0832616999999998E+004 
                                    2762                  2.7172320692641859E-003                  1.7078091909238912E+004                  4.2324393464712795E+000                  8.0870759000000005E+004 
                                    2764                  2.7172408828212181E-003                  1.6990042701749851E+004                  4.2301944704000061E+000                  8.0915633000000002E+004 
                                    2766                  2.7172761370493487E-003                  1.6645893165372217E+004                  4.2213071029703517E+000                  8.0960657000000007E+004 
                                    2768                  2.7174171539618708E-003                  1.5392902796446317E+004                  4.1873205268881843E+000                  8.1005570999999996E+004 
                                    2770                  2.7176655302204723E-003                  1.3520534002729961E+004                  4.1309938447017016E+000                  8.1050456000000006E+004 
                                    2772                  2.7177185171556408E-003                  1.3143750503405487E+004                  4.1187193066638699E+000                  8.1148248000000007E+004 
                                    2774                  2.7177361794673638E-003                  1.3017356464841301E+004                  4.1145227976501255E+000                  8.1196380999999994E+004 
                                    2776                  2.7177626729349481E-003                  1.2823002104349383E+004                  4.1079897135384504E+000                  8.1272888000000006E+004 
                                    2778                  2.7178125398429650E-003                  1.2451028470911655E+004                  4.0952052261943175E+000                  8.1338808000000005E+004 
                                    2780                  2.7178413673392822E-003                  1.2232824865545270E+004                  4.0875267580874208E+000                  8.1462251000000004E+004 
                                    2782                  2.7179566773245512E-003                  1.1406768224163608E+004                  4.0571626171421258E+000                  8.1506933000000005E+004 
                                    2784                  2.7181108893358885E-003                  1.0355464217834633E+004                  4.0151695723482597E+000                  8.1606989000000001E+004 
                                    2786                  2.7182095850231442E-003                  9.6479411593177283E+003                  3.9844346461371263E+000                  8.1681606000000000E+004 
                                    2788                  2.7182985108227301E-003                  9.0286190789268021E+003                  3.9556213303507630E+000                  8.1727178000000000E+004 
                                    2790                  2.7184287894839463E-003                  8.1989903228258627E+003                  3.9137603738198350E+000                  8.1772179000000004E+004 
                                    2792                  2.7185436218715550E-003                  7.4999212771703369E+003                  3.8750567048490394E+000                  8.1817580000000002E+004 
                                    2794                  2.7187013075332888E-003                  6.6246905232057152E+003                  3.8211655947290906E+000                  8.1862471000000005E+004 
                                    2796                  2.7188022263567985E-003                  6.0986461114771182E+003                  3.7852334331131070E+000                  8.1917786999999997E+004 
                                    2798                  2.7188668144038442E-003                  5.7779856310802197E+003                  3.7617764574890828E+000                  8.1963732999999993E+004 
                                    2800                  2.7189760456059939E-003                  5.2792969122042659E+003                  3.7225760877834548E+000                  8.2012517000000007E+004 
                                    2802                  2.7190808892785176E-003                  4.8339381155584042E+003                  3.6843010862363945E+000                  8.2060722999999998E+004 
                                    2804                  2.7191866160320966E-003                  4.4294385874923628E+003                  3.6463486847321089E+000                  8.2105763999999996E+004 
                                    2806                  2.7193374525467237E-003                  3.9181944468502993E+003                  3.5930859847722085E+000                  8.2161399999999994E+004 
                                    2808                  2.7194410394165321E-003                  3.6033346237101750E+003                  3.5567045947572669E+000                  8.2210012000000002E+004 
                                    2810                  2.7196074088015831E-003                  3.1380133147247557E+003                  3.4966547819848954E+000                  8.2258419999999998E+004 
                                    2812                  2.7197389579181734E-003                  2.8181931673987315E+003                  3.4499707576378507E+000                  8.2347197000000000E+004 
                                    2814                  2.7198382820061541E-003                  2.5946159083681591E+003                  3.4140730765496614E+000                  8.2415705000000002E+004 
                                    2816                  2.7199695938796907E-003                  2.3282459689141933E+003                  3.3670288596974678E+000                  8.2483850000000006E+004 
                                    2816                  2.7199287689649177E-003                  2.4082900956232952E+003                  3.3817087995874924E+000                  8.2579433000000005E+004 
                                    2818                  2.7199491814223035E-003                  2.3679015234506605E+003                  3.3743636369396999E+000                  8.2783457999999999E+004 
                                    2820                  2.7199695938796898E-003                  2.3275383005912977E+003                  3.3668968362048712E+000                  8.2842737999999998E+004 
                                    2822                  2.7200002125657694E-003                  2.2661956663176443E+003                  3.3552974047036526E+000                  8.2911498999999996E+004 
                                    2824                  2.7201226873100888E-003                  2.0413100527441734E+003                  3.3099089743236760E+000                  8.2975320999999996E+004 
                                    2826                  2.7203775934337543E-003                  1.6666799286945638E+003                  3.2218522053779277E+000                  8.3039826000000001E+004 
                                    2828                  2.7207132595693630E-003                  1.3065606543123708E+003                  3.1161295757332446E+000                  8.3118975000000006E+004 
                                    2830                  2.7210182625423763E-003                  1.0749621317660690E+003                  3.0313931654100355E+000                  8.3193535999999993E+004 
                                    2832                  2.7214527104594348E-003                  8.5894188719139731E+002                  2.9339637820782247E+000                  8.3257789999999994E+004 
                                    2834                  2.7219157540292558E-003                  7.0818528648371387E+002                  2.8501468994549746E+000                  8.3322184999999998E+004 
                                    2836                  2.7225629559595736E-003                  5.6906052253187704E+002                  2.7551584583174327E+000                  8.3386044999999998E+004 
                                    2838                  2.7232554363441834E-003                  4.6765392823953641E+002                  2.6699245867207648E+000                  8.3450317999999999E+004 
                                    2840                  2.7241906040022324E-003                  3.7343139516154139E+002                  2.5722108271970150E+000                  8.3521221000000005E+004 
                                    2842                  2.7251635531698702E-003                  3.0539754819714085E+002                  2.4848655461168438E+000                  8.3586277000000002E+004 
                                    2844                  2.7264458086919720E-003                  2.4437734414041842E+002                  2.3880609406422058E+000                  8.3648619999999995E+004 
                                    2846                  2.7277612515526749E-003                  2.0102268482205318E+002                  2.3032450690480561E+000                  8.3714561000000002E+004 
                                    2848                  2.7294666266089091E-003                  1.6243634268602850E+002                  2.2106832026281600E+000                  8.3778744000000006E+004 
                                    2850                  2.7311964413422418E-003                  1.3529718889338034E+002                  2.1312887732363825E+000                  8.3845229000000007E+004 
                                    2852                  2.7334429456592536E-003                  1.1092041686471947E+002                  2.0450114930885426E+000                  8.3910615000000005E+004 
                                    2854                  2.7357059434184724E-003                  9.3624938752930859E+001                  1.9713915466031398E+000                  8.3976679999999993E+004 
                                    2856                  2.7386592921567676E-003                  7.7804922963000010E+001                  1.8910070770414189E+000                  8.4044024999999994E+004 
                                    2858                  2.7416594616059471E-003                  6.6562782798858507E+001                  1.8232314702677193E+000                  8.4111226999999999E+004 
                                    2860                  2.7456844909565523E-003                  5.6420327290878419E+001                  1.7514356011424632E+000                  8.4176881999999998E+004 
                                    2862                  2.7499540150660749E-003                  4.9068398814787848E+001                  1.6908018864453982E+000                  8.4237803000000000E+004 
                                    2864                  2.7560086140000850E-003                  4.3133669421319986E+001                  1.6348164055524947E+000                  8.4293072000000000E+004 
                                    2866                  2.7649349373962593E-003                  3.8879436149847706E+001                  1.5897199579315666E+000                  8.4354588000000003E+004 
                                    2868                  2.7756738490193004E-003                  3.6449639558260941E+001                  1.5616932380413102E+000                  8.4420747000000003E+004 
                                    2870                  2.7915404180028198E-003                  3.5731504825827201E+001                  1.5530513068207152E+000                  8.4496459000000003E+004 
                                    2872                  2.8054991993179184E-003                  3.6060952599553708E+001                  1.5570371950226907E+000                  8.4592028999999995E+004 
                                    2874                  2.8099443511867017E-003                  3.6321509608138726E+001                  1.5601638905335147E+000                  8.4675736999999994E+004 
                                    2876                  2.8139602078446741E-003                  3.6260132139464659E+001                  1.5594293824218113E+000                  8.4752106000000000E+004 
                                    2878                  2.8260077778185918E-003                  3.7121585795525633E+001                  1.5696265205515569E+000                  8.4816489000000001E+004 
                                    2880                  2.8428946146887794E-003                  3.8488267891400717E+001                  1.5853283667419453E+000                  8.4892457999999999E+004 
                                    2882                  2.8527617193445866E-003                  3.9502327633464773E+001                  1.5966226867299178E+000                  8.5066798999999999E+004 
                                    2884                  2.8572723957586703E-003                  3.9572808664174033E+001                  1.5973968752360634E+000                  8.5132759000000005E+004 
                                    2886                  2.8640384103797954E-003                  4.0178599049111781E+001                  1.6039947896584383E+000                  8.5198104999999996E+004 
                                    2888                  2.8825320588643216E-003                  4.2587484195520474E+001                  1.6292819854065879E+000                  8.5272585000000006E+004 
                                    2890                  2.8972451971405831E-003                  4.4708085116995363E+001                  1.6503860690867369E+000                  8.5337422000000006E+004 
                                    2892                  2.8993467071507448E-003                  4.5016011445921244E+001                  1.6533670125711140E+000                  8.5629933999999994E+004 
                                    2894                  2.9006956064705977E-003                  4.5128398134980380E+001                  1.6544499181980654E+000                  8.5698953999999998E+004 
                                    2896                  2.9027189554503775E-003                  4.5173579746826782E+001                  1.6548845072692255E+000                  8.5755288000000000E+004 
                                    2898                  2.9108123513694965E-003                  4.6365527220810854E+001                  1.6661952024946378E+000                  8.5820399999999994E+004 
                                    2900                  2.9277962692454596E-003                  5.0533076678169124E+001                  1.7035757408203440E+000                  8.5914406000000003E+004 
                                    2902                  2.9401817158797344E-003                  5.3353619854894937E+001                  1.7271638901086575E+000                  8.5980447000000000E+004 
                                    2904                  2.9506624481994322E-003                  5.7971271722588853E+001                  1.7632128276442725E+000                  8.6065407000000007E+004 
                                    2904                  2.9474464414475125E-003                  5.6251695026266930E+001                  1.7501356135294137E+000                  8.6189370999999999E+004 
                                    2906                  2.9495904459487924E-003                  5.7191021734545643E+001                  1.7573278554155549E+000                  8.6255104999999996E+004 
                                    2908                  2.9510912490996887E-003                  5.7909785548991323E+001                  1.7627519566608449E+000                  8.6345915999999997E+004 
                                    2910                  2.9515200499999443E-003                  5.8116964311524818E+001                  1.7643029212284402E+000                  8.6438267000000007E+004 
                                    2912                  2.9519488509001999E-003                  5.8291438680130220E+001                  1.7656047741928587E+000                  8.6505233999999997E+004 
